cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,2048,13312,16384,torch.float8_e4m3fn,ck,138,0,457.646,a8w8_bpreshuffle_256x112x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1952.06,669.04,0.0
256,2048,14336,8192,torch.float8_e4m3fn,ck,54,0,205.0365,a8w8_bpreshuffle_256x160x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2346.1,940.99,0.0
256,2048,16384,2048,torch.float8_e4m3fn,ck,33,0,89.7238,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1531.8,1168.67,0.0
256,2048,16384,4096,torch.float8_e4m3fn,ck,33,0,146.1468,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1880.83,975.77,0.0
256,2048,16384,6656,torch.float8_e4m3fn,ck,33,0,216.3109,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2064.97,877.4,0.0
256,2048,16384,8192,torch.float8_e4m3fn,ck,33,0,253.8314,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2165.83,859.25,0.0
256,2048,16384,13312,torch.float8_e4m3fn,ck,33,0,388.9416,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2296.88,803.4,0.0
256,2048,16384,26624,torch.float8_e4m3fn,ck,154,0,777.8647,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2296.94,717.15,0.0
256,2048,26624,16384,torch.float8_e4m3fn,ck,154,0,848.1746,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2106.53,682.42,0.0
256,2048,51200,5120,torch.float8_e4m3fn,ck,33,0,524.9075,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2045.58,918.91,0.0
256,2048,53248,16384,torch.float8_e4m3fn,ck,33,0,1541.2203,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2318.56,729.34,0.0
256,2048,57344,8192,torch.float8_e4m3fn,ck,33,0,762.0358,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2525.01,946.7,0.0
256,4096,800,5120,torch.float8_e4m3fn,ck,69,0,50.1312,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,669.33,630.77,0.0
256,4096,1280,8192,torch.float8_e4m3fn,ck,137,0,53.9659,a8w8_bpreshuffle_256x96x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1591.73,1010.38,0.0
256,4096,2304,16384,torch.float8_e4m3fn,ck,68,0,177.9892,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1737.4,695.17,0.0
256,4096,2560,8192,torch.float8_e4m3fn,ck,158,0,83.4719,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2058.16,904.47,0.0
256,4096,4608,16384,torch.float8_e4m3fn,ck,68,0,307.0339,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2014.36,587.41,0.0
256,4096,5120,640,torch.float8_e4m3fn,ck,102,0,28.9248,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,928.05,1653.99,0.0
256,4096,5120,1280,torch.float8_e4m3fn,ck,102,0,42.5949,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1260.41,1261.64,0.0
256,4096,5120,3200,torch.float8_e4m3fn,ck,47,0,80.2905,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1671.65,889.7,0.0
256,4096,5120,5120,torch.float8_e4m3fn,ck,138,0,121.2408,a8w8_bpreshuffle_256x112x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1771.25,735.14,0.0
256,4096,5120,6400,torch.float8_e4m3fn,ck,158,0,135.91,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1975.1,742.59,0.0
256,4096,5120,25600,torch.float8_e4m3fn,ck,138,0,505.012,a8w8_bpreshuffle_256x112x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2126.17,550.23,0.0
256,4096,6400,5120,torch.float8_e4m3fn,ck,40,0,148.8986,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1802.81,713.02,0.0
256,4096,7168,8192,torch.float8_e4m3fn,ck,156,0,206.7372,a8w8_bpreshuffle_256x160x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2326.8,730.37,0.0
256,4096,8192,1024,torch.float8_e4m3fn,ck,86,0,49.3525,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1392.42,1614.75,0.0
256,4096,8192,2048,torch.float8_e4m3fn,ck,143,0,80.1603,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1714.55,1151.13,0.0
256,4096,8192,3584,torch.float8_e4m3fn,ck,33,0,117.1442,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2053.18,948.82,0.0
256,4096,8192,7168,torch.float8_e4m3fn,ck,33,0,196.6543,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2446.1,789.15,0.0
256,4096,8192,8192,torch.float8_e4m3fn,ck,33,0,221.6286,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2480.53,757.0,0.0
256,4096,8192,28672,torch.float8_e4m3fn,ck,33,0,686.9896,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2800.84,610.53,0.0
256,4096,9216,16384,torch.float8_e4m3fn,ck,95,0,554.8485,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4x4x1_1x1_intrawave_v3,2229.35,529.16,0.0
256,4096,10240,8192,torch.float8_e4m3fn,ck,106,0,283.3828,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4x4x1_1x1_intrawave_v3,2424.97,710.44,0.0
256,4096,12800,5120,torch.float8_e4m3fn,ck,40,0,270.4291,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1985.26,707.64,0.0
256,4096,13312,16384,torch.float8_e4m3fn,ck,154,0,842.3709,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2121.04,468.04,0.0
256,4096,14336,8192,torch.float8_e4m3fn,ck,158,0,387.5867,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2482.21,692.58,0.0
256,4096,16384,2048,torch.float8_e4m3fn,ck,102,0,160.9167,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1708.2,1094.73,0.0
256,4096,16384,4096,torch.float8_e4m3fn,ck,33,0,255.2978,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2153.39,854.31,0.0
256,4096,16384,6656,torch.float8_e4m3fn,ck,33,0,407.5508,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2192.0,663.8,0.0
256,4096,16384,8192,torch.float8_e4m3fn,ck,33,0,471.5371,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2331.76,640.44,0.0
256,4096,16384,13312,torch.float8_e4m3fn,ck,33,0,740.5043,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2412.82,549.42,0.0
256,4096,16384,26624,torch.float8_e4m3fn,ck,33,0,1511.0293,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2364.89,449.68,0.0
256,4096,26624,16384,torch.float8_e4m3fn,ck,33,0,1553.947,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2299.57,464.25,0.0
256,4096,51200,5120,torch.float8_e4m3fn,ck,33,0,979.1344,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2193.25,717.52,0.0
256,4096,53248,16384,torch.float8_e4m3fn,ck,33,0,2910.6751,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2455.38,472.65,0.0
256,4096,57344,8192,torch.float8_e4m3fn,ck,33,0,1497.7395,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2569.4,649.7,0.0
256,8192,800,5120,torch.float8_e4m3fn,ck,69,0,67.6989,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,991.28,873.67,0.0
256,8192,1280,8192,torch.float8_e4m3fn,ck,158,0,83.0796,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2067.88,1186.41,0.0
256,8192,2304,16384,torch.float8_e4m3fn,ck,149,0,311.0895,a8w8_bpreshuffle_256x128x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1988.09,674.13,0.0
256,8192,2560,8192,torch.float8_e4m3fn,ck,158,0,155.4584,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2210.22,836.39,0.0
256,8192,4608,16384,torch.float8_e4m3fn,ck,154,0,561.2735,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2203.83,508.15,0.0
256,8192,5120,640,torch.float8_e4m3fn,ck,143,0,50.4892,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1063.34,1830.21,0.0
256,8192,5120,1280,torch.float8_e4m3fn,ck,143,0,77.0321,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1393.89,1310.17,0.0
256,8192,5120,3200,torch.float8_e4m3fn,ck,40,0,139.3777,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1925.96,907.49,0.0
256,8192,5120,5120,torch.float8_e4m3fn,ck,154,0,215.948,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1988.89,704.07,0.0
256,8192,5120,6400,torch.float8_e4m3fn,ck,40,0,242.9206,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2210.07,696.04,0.0
256,8192,5120,25600,torch.float8_e4m3fn,ck,154,0,938.5635,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2288.05,452.47,0.0
256,8192,6400,5120,torch.float8_e4m3fn,ck,40,0,270.3545,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1985.8,664.2,0.0
256,8192,7168,8192,torch.float8_e4m3fn,ck,158,0,385.4824,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2495.76,631.08,0.0
256,8192,8192,1024,torch.float8_e4m3fn,ck,51,0,92.436,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1486.86,1633.51,0.0
256,8192,8192,2048,torch.float8_e4m3fn,ck,51,0,141.6683,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1940.29,1184.26,0.0
256,8192,8192,3584,torch.float8_e4m3fn,ck,143,0,222.4514,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2162.43,867.33,0.0
256,8192,8192,7168,torch.float8_e4m3fn,ck,33,0,383.1227,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2511.13,656.86,0.0
256,8192,8192,8192,torch.float8_e4m3fn,ck,33,0,424.8317,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2588.11,631.86,0.0
256,8192,8192,28672,torch.float8_e4m3fn,ck,33,0,1389.0293,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2770.49,434.82,0.0
256,8192,9216,16384,torch.float8_e4m3fn,ck,154,0,1095.3193,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2258.61,398.25,0.0
256,8192,10240,8192,torch.float8_e4m3fn,ck,33,0,533.4106,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2576.61,597.6,0.0
256,8192,12800,5120,torch.float8_e4m3fn,ck,158,0,519.2638,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2067.82,610.85,0.0
256,8192,13312,16384,torch.float8_e4m3fn,ck,33,0,1546.1027,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2311.24,368.94,0.0
256,8192,14336,8192,torch.float8_e4m3fn,ck,33,0,734.9548,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2618.05,570.69,0.0
256,8192,16384,2048,torch.float8_e4m3fn,ck,102,0,303.9224,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1808.87,1048.84,0.0
256,8192,16384,4096,torch.float8_e4m3fn,ck,33,0,497.9337,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2208.15,741.26,0.0
256,8192,16384,6656,torch.float8_e4m3fn,ck,33,0,770.3086,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2319.47,560.83,0.0
256,8192,16384,8192,torch.float8_e4m3fn,ck,33,0,903.531,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2433.81,519.92,0.0
256,8192,16384,13312,torch.float8_e4m3fn,ck,107,0,1430.2158,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4x4x1_1x1_intrawave_v3,2498.51,416.43,0.0
256,8192,16384,26624,torch.float8_e4m3fn,ck,154,0,3033.7821,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2355.75,304.16,0.0
256,8192,26624,16384,torch.float8_e4m3fn,ck,33,0,2904.3718,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2460.71,346.59,0.0
256,8192,51200,5120,torch.float8_e4m3fn,ck,33,0,1857.9691,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2311.65,615.16,0.0
256,8192,53248,16384,torch.float8_e4m3fn,ck,33,0,5722.4616,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2497.82,328.36,0.0
256,8192,57344,8192,torch.float8_e4m3fn,ck,33,0,2991.7292,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2572.62,493.49,0.0
256,16384,800,5120,torch.float8_e4m3fn,ck,69,0,108.6586,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1235.22,1050.97,0.0
256,16384,1280,8192,torch.float8_e4m3fn,ck,158,0,157.7142,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2178.61,1183.45,0.0
256,16384,2304,16384,torch.float8_e4m3fn,ck,154,0,577.0581,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2143.55,661.43,0.0
256,16384,2560,8192,torch.float8_e4m3fn,ck,154,0,283.4813,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2424.13,843.35,0.0
256,16384,4608,16384,torch.float8_e4m3fn,ck,154,0,1050.0065,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2356.08,471.36,0.0
256,16384,5120,640,torch.float8_e4m3fn,ck,143,0,91.8209,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1169.39,1977.05,0.0
256,16384,5120,1280,torch.float8_e4m3fn,ck,143,0,139.3615,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1540.94,1401.37,0.0
256,16384,5120,3200,torch.float8_e4m3fn,ck,33,0,250.8978,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2139.8,942.95,0.0
256,16384,5120,5120,torch.float8_e4m3fn,ck,33,0,403.9327,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2126.58,687.92,0.0
256,16384,5120,6400,torch.float8_e4m3fn,ck,107,0,443.5168,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4x4x1_1x1_intrawave_v3,2420.97,688.58,0.0
256,16384,5120,25600,torch.float8_e4m3fn,ck,154,0,1817.1823,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2363.53,395.27,0.0
256,16384,6400,5120,torch.float8_e4m3fn,ck,154,0,516.4428,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2079.11,631.96,0.0
256,16384,7168,8192,torch.float8_e4m3fn,ck,154,0,761.2665,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2527.56,561.98,0.0
256,16384,8192,1024,torch.float8_e4m3fn,ck,143,0,172.4777,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1593.7,1702.26,0.0
256,16384,8192,2048,torch.float8_e4m3fn,ck,51,0,272.4657,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2017.71,1169.93,0.0
256,16384,8192,3584,torch.float8_e4m3fn,ck,33,0,421.1579,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2284.35,846.51,0.0
256,16384,8192,7168,torch.float8_e4m3fn,ck,158,0,753.6754,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2553.02,589.9,0.0
256,16384,8192,8192,torch.float8_e4m3fn,ck,158,0,852.0249,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2580.94,551.35,0.0
