cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,16384,8192,28672,torch.float8_e4m3fn,ck,33,0,2785.3542,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2763.23,349.36,0.0
256,16384,9216,16384,torch.float8_e4m3fn,ck,33,0,2047.2744,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2416.78,352.38,0.0
256,16384,10240,8192,torch.float8_e4m3fn,ck,33,0,1068.7185,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2572.03,518.05,0.0
256,16384,12800,5120,torch.float8_e4m3fn,ck,33,0,974.5645,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2203.53,583.7,0.0
256,16384,13312,16384,torch.float8_e4m3fn,ck,33,0,2958.4415,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2415.74,311.9,0.0
256,16384,14336,8192,torch.float8_e4m3fn,ck,158,0,1477.5648,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2604.48,488.25,0.0
256,16384,16384,2048,torch.float8_e4m3fn,ck,102,0,598.3663,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1837.52,1009.38,0.0
256,16384,16384,4096,torch.float8_e4m3fn,ck,33,0,988.8674,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2223.78,678.64,0.0
256,16384,16384,6656,torch.float8_e4m3fn,ck,33,0,1537.3785,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2324.35,491.08,0.0
256,16384,16384,8192,torch.float8_e4m3fn,ck,33,0,1794.5054,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2450.84,448.76,0.0
256,16384,16384,13312,torch.float8_e4m3fn,ck,33,0,2976.2278,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2401.3,326.95,0.0
256,16384,16384,26624,torch.float8_e4m3fn,ck,154,0,6167.0855,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2317.73,228.52,0.0
256,16384,26624,16384,torch.float8_e4m3fn,ck,33,0,5797.7818,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2465.37,272.01,0.0
256,16384,51200,5120,torch.float8_e4m3fn,ck,33,0,3711.513,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2314.4,545.26,0.0
256,16384,53248,16384,torch.float8_e4m3fn,ck,33,0,11284.2706,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2533.38,255.73,0.0
256,16384,57344,8192,torch.float8_e4m3fn,ck,33,0,5984.2692,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2572.27,414.93,0.0
256,32768,800,5120,torch.float8_e4m3fn,ck,69,0,196.771,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1364.2,1139.89,0.0
256,32768,1280,8192,torch.float8_e4m3fn,ck,154,0,288.2725,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2383.84,1258.56,0.0
256,32768,2304,16384,torch.float8_e4m3fn,ck,154,0,1073.694,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2304.1,675.81,0.0
256,32768,2560,8192,torch.float8_e4m3fn,ck,158,0,549.7961,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2499.82,831.54,0.0
256,32768,4608,16384,torch.float8_e4m3fn,ck,154,0,2120.2853,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2333.55,431.24,0.0
256,32768,5120,640,torch.float8_e4m3fn,ck,143,0,181.1291,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1185.61,1986.39,0.0
256,32768,5120,1280,torch.float8_e4m3fn,ck,102,0,269.995,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1590.76,1422.4,0.0
256,32768,5120,3200,torch.float8_e4m3fn,ck,33,0,492.1153,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2181.89,928.21,0.0
256,32768,5120,5120,torch.float8_e4m3fn,ck,33,0,764.8154,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2246.28,692.36,0.0
256,32768,5120,6400,torch.float8_e4m3fn,ck,33,0,868.9521,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2471.35,665.2,0.0
256,32768,5120,25600,torch.float8_e4m3fn,ck,154,0,3714.3301,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2312.65,351.47,0.0
256,32768,6400,5120,torch.float8_e4m3fn,ck,33,0,980.8335,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2189.45,632.09,0.0
256,32768,7168,8192,torch.float8_e4m3fn,ck,158,0,1484.7467,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2591.88,536.74,0.0
256,32768,8192,1024,torch.float8_e4m3fn,ck,143,0,340.0384,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1616.75,1702.2,0.0
256,32768,8192,2048,torch.float8_e4m3fn,ck,143,0,536.6149,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2048.98,1156.8,0.0
256,32768,8192,3584,torch.float8_e4m3fn,ck,51,0,841.2106,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2287.35,812.72,0.0
256,32768,8192,7168,torch.float8_e4m3fn,ck,158,0,1500.7026,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2564.33,553.39,0.0
256,32768,8192,8192,torch.float8_e4m3fn,ck,158,0,1696.016,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2593.16,514.39,0.0
256,32768,8192,28672,torch.float8_e4m3fn,ck,33,0,5558.3544,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2769.37,307.87,0.0
256,32768,9216,16384,torch.float8_e4m3fn,ck,33,0,4103.0357,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2411.78,314.85,0.0
256,32768,10240,8192,torch.float8_e4m3fn,ck,158,0,2102.9024,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2614.27,486.67,0.0
256,32768,12800,5120,torch.float8_e4m3fn,ck,33,0,1888.3681,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2274.43,567.78,0.0
256,32768,13312,16384,torch.float8_e4m3fn,ck,33,0,6036.8682,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2367.73,269.58,0.0
256,32768,14336,8192,torch.float8_e4m3fn,ck,158,0,2945.0068,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2613.43,450.05,0.0
256,32768,16384,2048,torch.float8_e4m3fn,ck,102,0,1180.9193,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1862.13,994.48,0.0
256,32768,16384,4096,torch.float8_e4m3fn,ck,33,0,1989.9333,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2210.15,640.76,0.0
256,32768,16384,6656,torch.float8_e4m3fn,ck,33,0,3099.1632,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2306.05,452.02,0.0
256,32768,16384,8192,torch.float8_e4m3fn,ck,33,0,3588.7344,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2451.03,411.4,0.0
256,32768,16384,13312,torch.float8_e4m3fn,ck,33,0,5598.3345,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2553.2,308.67,0.0
256,32768,16384,26624,torch.float8_e4m3fn,ck,154,0,12187.7899,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2345.57,195.47,0.0
256,32768,26624,16384,torch.float8_e4m3fn,ck,33,0,11524.899,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2480.48,235.83,0.0
256,32768,51200,5120,torch.float8_e4m3fn,ck,33,0,7575.0119,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2267.97,499.72,0.0
256,32768,53248,16384,torch.float8_e4m3fn,ck,33,0,22600.3968,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2529.81,216.76,0.0
256,32768,57344,8192,torch.float8_e4m3fn,ck,158,0,11963.3054,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2573.4,375.84,0.0
80,192,128,5120,torch.int8,asm,160,8,12.1485,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,20.72,138.91,0.1606
80,64,1536,5120,torch.int8,asm,160,6,12.9215,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,77.9,649.2,0.1336
80,80,1536,5120,torch.int8,asm,160,6,13.5695,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,92.73,627.86,0.135
80,128,1536,5120,torch.int8,asm,160,6,14.3572,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,140.23,620.8,0.1335
80,150,1536,5120,torch.int8,asm,161,6,18.1719,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,129.83,500.39,0.1344
80,192,1536,5120,torch.int8,asm,161,6,18.2027,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,165.9,518.45,0.1342
80,220,1536,5120,torch.int8,asm,160,3,21.1629,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,163.51,456.77,0.0857
80,256,1536,5120,torch.int8,asm,160,3,21.3733,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,188.39,466.07,0.0853
80,384,1536,5120,torch.int8,asm,161,3,26.9758,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,223.9,408.15,0.0875
80,448,1536,5120,torch.int8,asm,161,2,33.1084,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,212.83,348.38,0.0523
80,512,1536,5120,torch.int8,asm,161,2,33.5781,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,239.83,359.12,0.0534
80,128,8192,1024,torch.int8,asm,160,1,14.9178,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,143.95,711.69,0.0
80,192,8192,1024,torch.int8,asm,161,1,19.5799,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,164.52,599.13,0.0007
80,256,8192,1024,torch.int8,asm,160,1,27.0157,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,158.98,475.47,0.0
80,320,8192,1024,torch.int8,asm,161,1,34.1636,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,157.15,408.6,0.0
80,512,8192,1024,torch.int8,asm,161,1,49.4192,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,173.82,350.1,0.0003
80,1024,8192,1024,torch.int8,asm,161,1,82.0338,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,209.42,319.56,0.0
80,2048,8192,1024,torch.int8,asm,161,1,147.0079,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,233.73,299.58,0.0003
80,4096,8192,1024,torch.int8,asm,161,1,288.7332,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,238.0,276.0,0.0003
80,8192,8192,1024,torch.int8,asm,161,1,563.934,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,243.71,267.75,0.0006
80,16384,8192,1024,torch.int8,asm,161,1,1104.9189,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,248.78,265.72,0.0004
80,128,1280,8192,torch.int8,asm,161,8,18.4707,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,145.33,642.21,0.1588
80,192,1280,5120,torch.int8,asm,161,8,16.3619,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,153.81,490.66,0.1651
80,192,1280,8192,torch.int8,asm,161,8,19.5141,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,206.34,643.13,0.1637
80,192,1280,1024,torch.int8,asm,160,6,9.0346,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,55.71,221.24,0.0914
80,192,1536,1024,torch.int8,asm,160,3,10.3979,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,58.09,226.9,0.0725
80,256,1280,8192,torch.int8,asm,160,4,23.0901,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,232.51,573.33,0.1074
80,320,1280,8192,torch.int8,asm,161,4,29.0859,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,230.73,478.8,0.107
80,512,1280,8192,torch.int8,asm,160,2,38.6745,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,277.64,413.47,0.0542
80,1024,1280,8192,torch.int8,asm,160,1,69.7841,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,307.73,308.03,0.0
80,2048,1280,8192,torch.int8,asm,160,1,132.2413,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,324.78,245.81,0.0
80,4096,1280,8192,torch.int8,asm,161,1,251.3328,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,341.78,216.95,0.0021
80,8192,1280,8192,torch.int8,asm,161,1,496.6916,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,345.89,198.45,0.0016
80,16384,1280,8192,torch.int8,asm,161,1,906.8273,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,378.9,205.82,0.0021
80,192,8192,5120,torch.int8,asm,161,1,60.0426,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_192x128E,268.25,767.32,0.0026
304,64,1536,5120,torch.int8,asm,0,1,16.7759,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_16x128E,60.0,500.04,0.0
304,128,1536,5120,torch.int8,asm,0,1,17.9602,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_16x128E,112.1,496.26,0.0
304,256,1536,5120,torch.int8,asm,0,1,17.6791,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_16x128E,227.76,563.46,0.0
304,512,1536,5120,torch.int8,asm,1,1,18.7067,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_32x128E,430.49,644.62,0.0
304,1024,1536,5120,torch.int8,asm,2,1,21.0125,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_48x128E,766.5,773.49,0.0
304,1664,1536,5120,torch.int8,asm,4,1,27.6261,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_80x128E,947.38,778.1,0.0
304,4096,1536,5120,torch.int8,asm,6,1,63.8361,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1009.22,648.83,0.0
304,8192,1536,5120,torch.int8,asm,6,1,128.8567,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,999.94,581.83,0.0
304,10240,1536,5120,torch.int8,asm,6,1,142.1441,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1133.08,645.47,0.0
304,12288,1536,5120,torch.int8,asm,7,1,185.0056,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_128x128E,1044.69,586.62,0.0
304,16384,1536,5120,torch.int8,asm,6,1,211.7054,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1217.25,671.13,0.0
304,20480,1536,5120,torch.int8,asm,6,1,271.7016,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1185.57,646.43,0.0
304,24576,1536,5120,torch.int8,asm,6,1,328.3654,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1177.19,637.07,0.0
304,30720,1536,5120,torch.int8,asm,6,1,402.8387,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1199.45,644.23,0.0
304,32768,1536,5120,torch.int8,asm,6,1,406.391,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1268.23,679.89,0.0
304,40960,1536,5120,torch.int8,asm,6,1,525.9013,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1225.03,652.99,0.0
304,64,5120,1280,torch.int8,asm,0,1,7.7424,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_16x128E,108.35,941.68,0.0
304,128,5120,1280,torch.int8,asm,1,1,8.5797,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_32x128E,195.55,935.72,0.0
304,256,5120,1280,torch.int8,asm,2,1,9.2104,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_48x128E,364.31,1031.74,0.0
304,512,5120,1280,torch.int8,asm,4,1,11.2508,_ZN5aiter41I8gemm_bf16_perTokenI8_BpreShuffle_80x128E,596.48,1106.75,0.0
304,1024,5120,1280,torch.int8,asm,6,1,18.2637,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,734.89,1004.73,0.0
304,1664,5120,1280,torch.int8,asm,6,1,21.5241,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1013.3,1195.07,0.0
304,4096,5120,1280,torch.int8,asm,6,1,58.5804,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,916.47,917.36,0.0
304,8192,5120,1280,torch.int8,asm,6,1,105.657,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1016.25,955.22,0.0
304,10240,5120,1280,torch.int8,asm,6,1,133.9571,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1001.95,929.54,0.0
304,12288,5120,1280,torch.int8,asm,6,1,153.8919,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1046.59,962.44,0.0
304,16384,5120,1280,torch.int8,asm,6,1,195.4489,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1098.74,999.22,0.0
304,20480,5120,1280,torch.int8,asm,6,1,245.7639,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1092.25,986.65,0.0
304,24576,5120,1280,torch.int8,asm,6,1,290.5831,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1108.54,996.85,0.0
304,30720,5120,1280,torch.int8,asm,6,1,361.4235,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1114.08,997.3,0.0
304,32768,5120,1280,torch.int8,asm,6,1,379.1231,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1132.87,1012.97,0.0
304,40960,5120,1280,torch.int8,asm,6,1,475.7676,_ZN5aiter42I8gemm_bf16_perTokenI8_BpreShuffle_112x256E,1128.43,1005.56,0.0
