gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,16,256,4096,ck,8,0,11.6965,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,0.18,90.04,0.0
gfx950,256,32,256,4096,ck,8,0,12.2103,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.12,94.93,0.0
gfx950,256,48,256,4096,ck,8,0,12.208,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,6.87,100.99,0.0
gfx950,256,64,256,4096,ck,8,0,12.2484,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,9.59,106.68,0.0
gfx950,256,768,256,4096,ck,8,0,12.895,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,124.9,355.76,0.0
gfx950,256,832,256,4096,ck,8,0,13.3192,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,128.64,361.38,0.0
gfx950,256,864,256,4096,ck,8,0,13.3665,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,130.85,365.96,0.0
gfx950,256,896,256,4096,ck,8,0,13.5159,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,134.21,372.49,0.0
gfx950,256,928,256,4096,ck,8,0,13.396,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,140.74,387.52,0.0
gfx950,256,960,256,4096,ck,8,0,13.584,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,143.58,392.67,0.0
gfx950,256,992,256,4096,ck,8,0,13.3313,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,151.33,411.17,0.0
gfx950,256,1024,256,4096,ck,8,0,13.7184,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,151.95,410.32,0.0
gfx950,256,1216,256,4096,ck,7,0,16.3449,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,153.71,401.9,0.0
gfx950,256,1280,256,4096,ck,18,0,15.9773,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,168.01,434.79,0.0
gfx950,256,1536,256,4096,ck,7,0,16.5728,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,191.96,485.07,0.0
gfx950,256,2048,256,4096,ck,7,0,16.9213,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,251.47,614.5,0.0
gfx950,256,4096,256,4096,ck,18,0,20.9363,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,408.19,946.98,0.0
gfx950,256,8192,256,4096,ck,2,0,27.4086,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,619.92,1400.38,0.0
gfx950,256,16384,256,4096,ck,0,0,38.0411,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,901.02,2007.35,0.0
gfx950,256,16,1024,4096,ck,8,0,13.1276,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,0.64,319.97,0.0
gfx950,256,32,1024,4096,ck,8,0,13.4521,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,14.97,322.76,0.0
gfx950,256,48,1024,4096,ck,8,0,13.2544,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,25.32,334.99,0.0
gfx950,256,64,1024,4096,ck,8,0,13.3221,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,35.26,340.66,0.0
gfx950,256,768,1024,4096,ck,18,0,16.4325,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,392.06,542.39,0.0
gfx950,256,832,1024,4096,ck,18,0,20.6277,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,332.25,446.68,0.0
gfx950,256,864,1024,4096,ck,18,0,20.7111,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,337.79,449.92,0.0
gfx950,256,896,1024,4096,ck,18,0,20.7092,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,350.38,459.16,0.0
gfx950,256,928,1024,4096,ck,18,0,20.7299,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,363.79,468.78,0.0
gfx950,256,960,1024,4096,ck,18,0,20.7661,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,375.68,477.13,0.0
gfx950,256,992,1024,4096,ck,18,0,20.9593,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,385.02,482.12,0.0
gfx950,256,1024,1024,4096,ck,18,0,20.8715,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,399.51,493.56,0.0
gfx950,256,1216,1024,4096,ck,2,0,25.8517,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,388.74,446.97,0.0
gfx950,256,1280,1024,4096,ck,3,0,24.8162,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,432.68,485.92,0.0
gfx950,256,1536,1024,4096,ck,2,0,26.1639,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,486.38,516.54,0.0
gfx950,256,2048,1024,4096,ck,2,0,26.2741,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,647.8,634.1,0.0
gfx950,256,4096,1024,4096,ck,0,0,36.2164,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,943.87,807.12,0.0
gfx950,256,8192,1024,4096,ck,0,0,61.7018,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1101.5,874.74,0.0
gfx950,256,16384,1024,4096,ck,0,0,115.4381,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1187.68,906.22,0.0
gfx950,256,16,1536,4096,ck,8,0,13.5333,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,0.93,465.42,0.0
gfx950,256,32,1536,4096,ck,8,0,13.9034,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,21.72,464.89,0.0
gfx950,256,48,1536,4096,ck,8,0,13.8133,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,36.44,476.22,0.0
gfx950,256,64,1536,4096,ck,8,0,13.7676,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,51.18,486.13,0.0
gfx950,256,768,1536,4096,ck,3,0,24.8201,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,389.35,475.28,0.0
gfx950,256,832,1536,4096,ck,2,0,25.7589,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,399.09,471.59,0.0
gfx950,256,864,1536,4096,ck,2,0,25.6811,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,408.63,477.77,0.0
gfx950,256,896,1536,4096,ck,2,0,25.8585,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,420.91,483.08,0.0
gfx950,256,928,1536,4096,ck,2,0,26.0381,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,434.44,489.11,0.0
gfx950,256,960,1536,4096,ck,2,0,25.9117,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,451.61,500.07,0.0
gfx950,256,992,1536,4096,ck,2,0,25.6287,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,472.31,514.54,0.0
gfx950,256,1024,1536,4096,ck,2,0,25.9951,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,481.15,516.11,0.0
gfx950,256,1216,1536,4096,ck,2,0,26.4181,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,570.61,563.2,0.0
gfx950,256,1280,1536,4096,ck,2,0,26.0995,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,617.1,592.6,0.0
gfx950,256,1536,1536,4096,ck,2,0,32.599,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,585.55,526.56,0.0
gfx950,256,2048,1536,4096,ck,0,0,33.4431,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,763.41,623.01,0.0
gfx950,256,4096,1536,4096,ck,0,0,53.8425,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,952.32,659.35,0.0
gfx950,256,8192,1536,4096,ck,0,0,92.8961,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1097.43,692.89,0.0
gfx950,256,16384,1536,4096,cktile,11,0,153.7171,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1337.88,803.07,0.0
gfx950,256,16,2560,4096,ck,8,0,13.4887,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.55,778.06,0.0
gfx950,256,32,2560,4096,ck,8,0,13.7977,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,36.48,775.99,0.0
gfx950,256,48,2560,4096,ck,8,0,13.8918,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,60.39,781.35,0.0
gfx950,256,64,2560,4096,ck,8,0,13.6447,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,86.07,806.31,0.0
gfx950,256,768,2560,4096,ck,2,0,25.9198,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,621.38,677.62,0.0
gfx950,256,832,2560,4096,ck,2,0,32.0203,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,535.09,562.62,0.0
gfx950,256,864,2560,4096,ck,2,0,32.4532,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,538.94,559.94,0.0
gfx950,256,896,2560,4096,ck,2,0,32.484,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,558.44,568.21,0.0
gfx950,256,928,2560,4096,ck,0,0,32.3089,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,583.54,580.98,0.0
gfx950,256,960,2560,4096,ck,0,0,32.3746,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,602.43,588.63,0.0
gfx950,256,992,2560,4096,ck,0,0,32.9496,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,612.29,587.31,0.0
gfx950,256,1024,2560,4096,ck,0,0,33.0949,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,629.88,593.64,0.0
gfx950,256,1216,2560,4096,ck,0,0,33.5298,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,749.3,642.01,0.0
gfx950,256,1280,2560,4096,ck,0,0,32.9542,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,814.57,676.16,0.0
gfx950,256,1536,2560,4096,ck,0,0,34.5836,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,919.91,707.46,0.0
gfx950,256,2048,2560,4096,ck,2,0,50.9098,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,835.82,573.27,0.0
gfx950,256,4096,2560,4096,cktile,11,0,61.9183,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1380.19,775.88,0.0
gfx950,256,8192,2560,4096,cktile,11,0,117.5766,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1445.11,724.24,0.0
gfx950,256,16384,2560,4096,cktile,11,0,226.3441,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1514.32,711.8,0.0
gfx950,256,16,4096,128,ck,8,0,2.8465,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,0.37,187.11,0.0
gfx950,256,32,4096,128,ck,11,0,3.0103,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,8.36,240.5,0.0
gfx950,256,48,4096,128,cktile,7,0,3.0027,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_2,13.97,285.44,0.0
gfx950,256,64,4096,128,ck,8,0,3.1557,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,18.61,313.78,0.0
gfx950,256,768,4096,128,cktile,6,0,5.9999,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_1,134.22,1152.36,0.0
gfx950,256,832,4096,128,cktile,7,0,6.809,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_2,125.82,1075.3,0.0
gfx950,256,864,4096,128,cktile,10,0,6.0445,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,144.68,1234.7,0.0
gfx950,256,896,4096,128,cktile,7,0,6.6084,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_2,137.25,1168.37,0.0
gfx950,256,928,4096,128,cktile,7,0,6.2697,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_2,150.35,1276.61,0.0
gfx950,256,960,4096,128,cktile,4,0,6.3954,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_1,152.48,1291.85,0.0
gfx950,256,992,4096,128,cktile,10,0,6.2668,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,160.96,1360.84,0.0
gfx950,256,1024,4096,128,cktile,4,0,6.5738,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_1,158.55,1337.79,0.0
gfx950,256,1216,4096,128,cktile,7,0,7.388,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_2,170.03,1420.09,0.0
gfx950,256,1280,4096,128,cktile,7,0,7.3956,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_2,181.48,1510.88,0.0
gfx950,256,1536,4096,128,cktile,10,0,7.9103,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,201.09,1661.85,0.0
gfx950,256,2048,4096,128,cktile,10,0,8.5809,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,247.94,2028.41,0.0
gfx950,256,4096,4096,128,cktile,10,0,12.0446,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,354.76,2858.4,0.0
gfx950,256,8192,4096,128,cktile,10,0,21.4001,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,396.99,3174.42,0.0
gfx950,256,16384,4096,128,cktile,10,0,39.0112,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,439.31,3499.16,0.0
gfx950,256,256,256,4096,ck,8,0,11.6735,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,45.99,190.88,0.0
gfx950,256,256,1024,4096,ck,8,0,13.1167,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,163.72,439.68,0.0
gfx950,256,256,1536,4096,ck,18,0,16.0602,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,200.57,506.0,0.0
gfx950,256,256,2560,4096,ck,18,0,16.2721,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,329.93,789.39,0.0
gfx950,256,256,4096,128,cktile,7,0,3.9178,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_2,68.52,677.47,0.0
